Animal Id,Animal Type,Animal Breed,Kennel Number,Kennel Status,Intake Type,Intake Subtype,Reason,Intake Date,Intake Condition,Outcome Type,Outcome Date
A1125200,DOG,DOBERMAN PINSCH,FOUND,IMPOUNDED,STRAY,WEB,,2021-07-10,NORMAL,FOUND EXP,2021-08-11
A1119529,CAT,DOMESTIC SH,FOSTER,PENDING,STRAY,CONFINED,OTHRINTAKS,2021-05-06,UNDERAGE,FOSTER,2021-05-07
A1122025,CAT,DOMESTIC SH,FOSTER,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-06-04,APP SICK,FOSTER,2021-06-08
A1127319,CAT,DOMESTIC SH,AC 005,UNAVAILABLE,TRANSFER,AID,OTHER,2021-08-10,APP WNL,ADOPTION,2021-08-11
A1124835,CAT,DOMESTIC SH,LFC 037,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2021-07-07,APP SICK,EUTHANIZED,2021-07-07
A1089541,DOG,PIT BULL,096028-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2021-09-02,APP WNL,RETURNED TO OWNER,2021-09-02
A1124914,DOG,DOBERMAN PINSCH,176002-02,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2021-07-07,APP WNL,RETURNED TO OWNER,2021-07-07
A1124129,DOG,CHIHUAHUA SH,CC 19,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2021-06-29,APP WNL,ADOPTION,2021-07-03
A1127192,DOG,AUST CATTLE DOG,DC 01,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-08-09,APP WNL,RETURNED TO OWNER,2021-08-11
A1126019,DOG,AM PIT BULL TER,096024-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2021-07-23,APP WNL,RETURNED TO OWNER,2021-07-23
A1122137,DOG,CHOW CHOW,LOST,IMPOUNDED,STRAY,WEB,,2021-06-05,NORMAL,LOST EXP,2021-07-07
A1124905,CAT,DOMESTIC SH,176002-01,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2021-07-07,DECEASED,DISPOSAL,2021-07-07
A1130287,DOG,BOXER,LFSD 17,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-09-27,APP WNL,ADOPTION,2021-09-28
A1124757,DOG,GREAT PYRENEES,AD 098,UNAVAILABLE,STRAY,LEFT AT,OTHRINTAKS,2021-07-06,APP WNL,ADOPTION,2021-07-07
A1072800,DOG,ROTTWEILER,206008-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2021-07-07,APP WNL,RETURNED TO OWNER,2021-07-07
A1129857,DOG,LABRADOR RETR,FREEZER,IMPOUNDED,DISPOS REQ,OTC,MEDICAL,2021-09-20,DECEASED,DISPOSAL,2021-09-20
A1122027,CAT,DOMESTIC SH,FOSTER,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-06-04,APP SICK,FOSTER,2021-06-08
A1130336,DOG,LABRADOR RETR,206008-01,IMPOUNDED,OWNER SURRENDER,URGENT,MEDICAL,2021-09-28,APP SICK,EUTHANIZED,2021-09-28
A1130324,DOG,CATAHOULA,INJD 007,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2021-09-27,CRITICAL,EUTHANIZED,2021-09-28
A1120715,CAT,DOMESTIC MH,RESC FOST,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-05-20,APP WNL,TRANSFER,2021-05-21
A1122140,DOG,CHIHUAHUA SH,LOST,IMPOUNDED,STRAY,WEB,,2020-12-15,NORMAL,LOST EXP,2021-07-07
A1123344,DOG,PIT BULL,PSDOG 17,UNAVAILABLE,OWNER SURRENDER,WALK IN,NOTRIGHTFT,2021-07-02,APP SICK,ADOPTION,2021-07-07
A1128669,WILDLIFE,RACCOON,186036-01,UNAVAILABLE,WILDLIFE,RABIES,OTHRINTAKS,2021-09-02,APP WNL,WILDLIFE,2021-09-02
A1124594,DOG,PIT BULL,LFD 153,UNAVAILABLE,OWNER SURRENDER,APPOINT,NOTRIGHTFT,2021-07-16,APP WNL,ADOPTION,2021-07-23
A1124756,DOG,GREAT PYRENEES,AD 097,UNAVAILABLE,STRAY,LEFT AT,OTHRINTAKS,2021-07-06,APP WNL,ADOPTION,2021-07-07
A1128250,DOG,ALASKAN HUSKY,LFD 072,LAB,STRAY,CONFINED,OTHRINTAKS,2021-08-29,APP WNL,EUTHANIZED,2021-09-02
A1122474,DOG,MASTIFF,NMOMS 2,AVAILABLE,KEEPSAFE,OWN ARREST,OTHRINTAKS,2021-06-10,APP WNL,RETURNED TO OWNER,2021-06-21
A1119529,CAT,DOMESTIC SH,F1,PENDING,TREATMENT,ILLNESS,MEDICAL,2021-07-07,APP WNL,TREATMENT,2021-07-07
A1129678,DOG,PIT BULL,DC 25,UNAVAILABLE,CONFISCATED,QUARANTINE,BEHAVIOR,2021-09-18,APP WNL,RETURNED TO OWNER,2021-09-28
A1124804,DOG,GOLDEN RETR,ID21A,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2021-07-06,APP WNL,RETURNED TO OWNER,2021-07-07
A1130071,WILDLIFE,GUINEA PIG,VIP03,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-09-24,APP WNL,ADOPTION,2021-09-28
A1127044,DOG,DACHSHUND,AD 100,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-08-07,APP WNL,ADOPTION,2021-08-11
A1124796,DOG,PIT BULL,PSDOG 12,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-07-06,APP WNL,ADOPTION,2021-07-23
A1130344,DOG,CHIHUAHUA SH,FREEZER,UNAVAILABLE,OWNER SURRENDER,EUTHANASIA REQUESTED,MEDICAL,2021-09-28,APP SICK,EUTHANIZED,2021-09-28
A1030935,DOG,BOSTON TERRIER,LFSD 19,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-07-17,APP WNL,ADOPTION,2021-07-23
A1125708,DOG,LABRADOR RETR,AD 097,UNAVAILABLE,STRAY,AT LARGE,OTHER,2021-07-18,APP INJ,ADOPTION,2021-07-23
A1124447,DOG,LABRADOR RETR,PUPS 4,UNAVAILABLE,CONFISCATED,QUARANTINE,OTHRINTAKS,2021-07-02,APP WNL,ADOPTION,2021-07-23
A1123885,CAT,DOMESTIC SH,N07,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-06-26,APP SICK,FOSTER,2021-06-28
A1124433,DOG,CHINESE SHARPEI,NMOMS 1,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-07-02,APP WNL,RETURNED TO OWNER,2021-07-07
A1120718,CAT,DOMESTIC SH,CC 31,UNAVAILABLE,TREATMENT,SPAY/NEUT,OTHRINTAKS,2021-07-07,APP WNL,TREATMENT,2021-07-07
A1130183,CAT,DOMESTIC SH,LFC 087,UNAVAILABLE,OWNER SURRENDER,APPOINT,FINANCIAL,2021-09-25,APP WNL,ADOPTION,2021-09-28
A1122970,CAT,DOMESTIC SH,N10,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-06-15,APP WNL,FOSTER,2021-06-17
A1124370,CAT,DOMESTIC SH,K03,UNAVAILABLE,FOSTER,RETURN,OTHRINTAKS,2021-08-07,APP WNL,TRANSFER,2021-08-11
A0742314,DOG,LABRADOR RETR,INJD 008,UNAVAILABLE,TREATMENT,HEART WORM,OTHER,2021-07-07,APP WNL,TREATMENT,2021-07-07
A1120514,CAT,DOMESTIC SH,FOSTER,PENDING,FOSTER,FOR ADOPT,OTHER,2021-08-11,APP WNL,ADOPTION,2021-08-11
A1125174,CAT,DOMESTIC SH,N15,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-07-10,APP SICK,FOSTER,2021-07-17
A1127246,DOG,GERM SHEPHERD,LFD 074,IMPOUNDED,STRAY,AT LARGE,OTHER,2021-08-10,APP WNL,RETURNED TO OWNER,2021-08-11
A1124344,DOG,DALMATIAN,LFD 029,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-07-01,APP WNL,ADOPTION,2021-07-07
A1120717,CAT,DOMESTIC SH,CC 33,UNAVAILABLE,TREATMENT,SPAY/NEUT,OTHRINTAKS,2021-07-07,APP WNL,TREATMENT,2021-07-07
A1115920,DOG,PIT BULL,INJD 007,UNAVAILABLE,TREATMENT,HEART WORM,OTHRINTAKS,2021-07-06,APP WNL,TREATMENT,2021-07-07
A1125244,DOG,PIT BULL,CC 07,AVAILABLE,KEEPSAFE,OWN ARREST,OTHRINTAKS,2021-07-12,APP WNL,ADOPTION,2021-07-23
A1124816,DOG,PIT BULL,AD 001,UNAVAILABLE,FOSTER,FOR ADOPT,OTHRINTAKS,2021-09-02,APP WNL,ADOPTION,2021-09-02
A1124040,DOG,GREAT PYRENEES,FAM GP 02,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-06-28,APP SICK,TRANSFER,2021-07-07
A1125736,CAT,DOMESTIC SH,LFC 039,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-07-19,APP WNL,TRANSFER,2021-07-23
A1121192,DOG,PIT BULL,VIP13,EU RISK,OWNER SURRENDER,APPOINT,HOUSING,2021-05-25,APP WNL,ADOPTION,2021-07-07
A1130129,DOG,RHOD RIDGEBACK,INJD 007,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-09-24,APP INJ,TRANSFER,2021-09-27
A1124518,DOG,PIT BULL,AD 047,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-07-03,APP INJ,ADOPTION,2021-08-11
A1124289,DOG,PIT BULL,AD 078,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-07-01,APP WNL,ADOPTION,2021-07-07
A1124913,CAT,DOMESTIC SH,FREEZER,UNAVAILABLE,DISPOS REQ,FIELD,OTHRINTAKS,2021-07-07,DECEASED,DISPOSAL,2021-07-07
A1121929,DOG,PIT BULL,PSDOG 18,UNAVAILABLE,FOSTER,RETURN,OTHER,2021-07-07,APP WNL,ADOPTION,2021-07-07
A1127293,CAT,DOMESTIC SH,AC 021,AVAILABLE,TRANSFER,AID,OTHER,2021-08-10,APP WNL,ADOPTION,2021-08-11
A1125763,DOG,PIT BULL,INJD 012,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2021-07-19,APP WNL,RETURNED TO OWNER,2021-07-23
A1123499,CAT,SCOTTISH FOLD,LOST,IMPOUNDED,STRAY,WEB,,2021-06-17,NORMAL,LOST EXP,2021-07-23
A1048218,DOG,PIT BULL,LFD 039,IMPOUNDED,STRAY,AT LARGE,OTHER,2021-07-06,APP WNL,RETURNED TO OWNER,2021-07-07
A1130072,WILDLIFE,GUINEA PIG,VIP03,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-09-24,APP WNL,ADOPTION,2021-09-28
A1125894,CAT,DOMESTIC SH,AC 011,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-07-21,APP WNL,ADOPTION,2021-07-23
A1057947,DOG,GERM SHEPHERD,AD 039,UNAVAILABLE,OWNER SURRENDER,PICK UP,MEDICAL,2021-07-13,APP WNL,ADOPTION,2021-07-23
A1122369,CAT,DOMESTIC SH,FOSTER,PENDING,TREATMENT,SPAY/NEUT,OTHRINTAKS,2021-07-16,APP WNL,TREATMENT,2021-07-16
A1127729,CAT,DOMESTIC SH,F1,UNAVAILABLE,TREATMENT,FOLLOWUP,OTHER,2021-09-28,APP SICK,TREATMENT,2021-09-28
A1127369,CAT,DOMESTIC LH,186035-01,UNAVAILABLE,OWNER SURRENDER,URGENT,MEDICAL,2021-08-11,APP SICK,EUTHANIZED,2021-08-11
A1124755,DOG,GREAT PYRENEES,AD 096,UNAVAILABLE,STRAY,LEFT AT,OTHRINTAKS,2021-07-06,APP WNL,ADOPTION,2021-07-07
A1120714,CAT,DOMESTIC SH,CC 28,UNAVAILABLE,TREATMENT,SPAY/NEUT,OTHRINTAKS,2021-07-07,APP WNL,TREATMENT,2021-07-07
A1130241,DOG,SHIH TZU,INJD 013,UNAVAILABLE,OWNER SURRENDER,URGENT,MEDICAL,2021-09-26,APP SICK,TRANSFER,2021-09-28
A1130323,DOG,POODLE TOY,INJD 015,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2021-09-27,CRITICAL,EUTHANIZED,2021-09-28
A1126656,CAT,DOMESTIC SH,N01,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-08-02,UNDERAGE,FOSTER,2021-09-02
A1125657,CAT,DOMESTIC SH,AC 039,UNAVAILABLE,OWNER SURRENDER,WALK IN,PERSNLISSU,2021-07-17,APP WNL,ADOPTION,2021-07-23
A1123189,DOG,PIT BULL,AD 015,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-06-18,APP WNL,ADOPTION,2021-07-23
A1122135,CAT,DOMESTIC MH,FOSTER,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-06-06,APP SICK,FOSTER,2021-06-19
A1127188,DOG,SHIH TZU,LFSD 15,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2021-08-09,APP WNL,RETURNED TO OWNER,2021-08-11
A1121102,CAT,DOMESTIC SH,F2,AVAILABLE,TREATMENT,ILLNESS,MEDICAL,2021-07-05,APP WNL,TREATMENT,2021-07-07
A1128397,DOG,BORDER COLLIE,LFD 168,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-08-28,APP WNL,ADOPTION,2021-09-02
A1129899,DOG,SIBERIAN HUSKY,LFD 029,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-09-21,APP WNL,RETURNED TO OWNER,2021-09-28
A1125281,DOG,GERM SHEPHERD,FREEZER,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-07-12,APP WNL,DIED,2021-07-23
A1118340,DOG,PIT BULL,146004-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2021-05-31,APP WNL,RETURNED TO OWNER,2021-05-31
A1122141,DOG,CHOW CHOW,LOST,IMPOUNDED,STRAY,WEB,,2021-06-05,NORMAL,LOST EXP,2021-07-07
A1125381,DOG,GERM SHEPHERD,QD 28,UNAVAILABLE,CONFISCATED,QUARANTINE,OTHER,2021-07-14,APP WNL,RETURNED TO OWNER,2021-07-23
A1122763,DOG,PIT BULL,INJD 012,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-06-12,APP INJ,EUTHANIZED,2021-07-07
A1125884,DOG,LABRADOR RETR,LFSD 05,UNAVAILABLE,OWNER SURRENDER,APPOINT,FINANCIAL,2021-07-21,APP WNL,ADOPTION,2021-07-23
A1130002,CAT,DOMESTIC SH,LFC 051,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-09-22,APP SICK,SNR,2021-09-28
A1116697,DOG,PIT BULL,INJD 010,UNAVAILABLE,TREATMENT,HEART WORM,OTHER,2021-07-07,APP WNL,TREATMENT,2021-07-07
A1084030,DOG,GERM SHEPHERD,LFD 122,IMPOUNDED,STRAY,AT LARGE,OTHER,2021-09-27,APP WNL,RETURNED TO OWNER,2021-09-28
A1124202,CAT,DOMESTIC SH,FOSTER,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-06-30,APP SICK,FOSTER,2021-07-01
A1124887,CAT,DOMESTIC SH,186032-01,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2021-07-07,APP INJ,EUTHANIZED,2021-07-07
A1122891,CAT,DOMESTIC SH,INCU 06,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-06-14,APP WNL,FOSTER,2021-07-07
A1125507,CAT,DOMESTIC SH,IC 01,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-07-15,APP SICK,FOSTER,2021-07-19
A1125893,CAT,DOMESTIC SH,AC 049,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-07-21,APP WNL,ADOPTION,2021-07-24
A1122121,BIRD,CHICKEN,MISSING,AVAILABLE,KEEPSAFE,OWN ARREST,OTHRINTAKS,2021-06-05,APP WNL,MISSING,2021-06-28
A1118378,CAT,DOMESTIC SH,INCU 04,UNAVAILABLE,FOSTER,FOR ADOPT,OTHRINTAKS,2021-07-07,APP WNL,ADOPTION,2021-07-07
A1121678,CAT,DOMESTIC SH,N03,AVAILABLE,FOSTER,RETURN,OTHRINTAKS,2021-06-11,APP WNL,FOSTER,2021-06-27
A1128677,DOG,AMER BULLDOG,096023-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2021-09-02,APP WNL,RETURNED TO OWNER,2021-09-02
A1123637,DOG,SHIH TZU,LOST,IMPOUNDED,STRAY,WEB,,2021-06-16,NORMAL,LOST EXP,2021-07-24
A1124888,CAT,DOMESTIC SH,146004-01,IMPOUNDED,STRAY,CONFINED,MEDICAL,2021-07-07,APP INJ,EUTHANIZED,2021-07-07
A1124731,DOG,PIT BULL,SHD 07,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-07-05,UNDERAGE,TRANSFER,2021-07-07
A1124038,DOG,GREAT PYRENEES,FAM GP 02,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-06-28,APP SICK,TRANSFER,2021-07-07
A1122173,DOG,GREAT PYRENEES,LOST,IMPOUNDED,STRAY,WEB,,2021-05-28,NORMAL,LOST EXP,2021-07-07
A1126664,DOG,ALASKAN HUSKY,FOUND,IMPOUNDED,STRAY,WEB,,2021-07-03,NORMAL,FOUND EXP,2021-09-02
A1127765,CAT,DOMESTIC SH,VT 01,AVAILABLE,TREATMENT,FOLLOWUP,OTHER,2021-09-22,APP WNL,TREATMENT,2021-09-22
A1053766,DOG,CHIHUAHUA SH,LFSD 16,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2021-07-05,APP WNL,RETURNED TO OWNER,2021-07-07
A1124493,DOG,AUST CATTLE DOG,PSDOG 07,UNAVAILABLE,OWNER SURRENDER,APPOINT,BEHAVIOR,2021-07-03,APP WNL,ADOPTION,2021-07-07
A1126130,CAT,DOMESTIC SH,FREEZER,IMPOUNDED,STRAY,CONFINED,MEDICAL,2021-07-24,CRITICAL,EUTHANIZED,2021-07-24
A1121316,DOG,ANATOL SHEPHERD,PUPS 2,UNAVAILABLE,TRANSFER,OWNER SURR,OTHRINTAKS,2021-07-21,APP WNL,ADOPTION,2021-07-24
A1089542,DOG,SCHNAUZER STAND,096028-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2021-09-02,APP WNL,RETURNED TO OWNER,2021-09-02
A1123713,CAT,DOMESTIC SH,K02,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-06-24,APP WNL,FOSTER,2021-06-29
A1123631,DOG,IRISH TERRIER,LOST,IMPOUNDED,STRAY,WEB,,2021-06-19,NORMAL,LOST EXP,2021-07-24
A1122136,DOG,POODLE MIN,LOST,IMPOUNDED,STRAY,WEB,,2021-05-31,NORMAL,LOST EXP,2021-07-07
A1126404,CAT,DOMESTIC SH,CC 28,AVAILABLE,TREATMENT,SPAY/NEUT,OTHRINTAKS,2021-09-02,APP WNL,TREATMENT,2021-09-02
A1123876,CAT,DOMESTIC MH,OFFICE,AVAILABLE,TREATMENT,SPAY/NEUT,OTHER,2021-08-11,APP WNL,TREATMENT,2021-08-11
A1126970,CAT,DOMESTIC SH,CC 28,PENDING,TREATMENT,SPAY/NEUT,OTHRINTAKS,2021-09-28,APP WNL,TREATMENT,2021-09-28
A1122275,DOG,GERM SHEPHERD,LOST,IMPOUNDED,STRAY,WEB,,2021-06-07,NORMAL,LOST EXP,2021-07-08
A1124644,DOG,LABRADOR RETR,PUPS 3,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-07-05,APP WNL,TRANSFER,2021-07-08
A1122272,DOG,GERM SHEPHERD,LOST,IMPOUNDED,STRAY,WEB,,2021-06-07,NORMAL,LOST EXP,2021-07-08
A1124008,DOG,GERM SHEPHERD,LFD 104,UNAVAILABLE,OWNER SURRENDER,WALK IN,MEDICAL,2021-07-12,APP SICK,ADOPTION,2021-07-24
A1124860,DOG,GOLDEN RETR,INJD 009,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2021-07-07,APP INJ,RETURNED TO OWNER,2021-07-08
A1123884,DOG,GERM SHEPHERD,AD 070,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-06-26,APP WNL,ADOPTION,2021-07-08
A1125961,DOG,GREAT DANE,DC 07,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2021-07-22,APP SICK,RETURNED TO OWNER,2021-07-24
A1122185,DOG,SHIH TZU,LOST,IMPOUNDED,STRAY,WEB,,2021-06-06,NORMAL,LOST EXP,2021-07-08
A1125189,DOG,BOSTON TERRIER,LOST,IMPOUNDED,STRAY,WEB,,2021-07-08,NORMAL,LOST EXP,2021-08-11
A1123990,DOG,CATAHOULA,AD 041,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-06-27,APP INJ,ADOPTION,2021-07-08
A1126873,CAT,DOMESTIC SH,N15,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-08-05,APP WNL,EUTHANIZED,2021-09-02
A1124874,CAT,DOMESTIC SH,CC 21,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-07-07,APP WNL,ADOPTION,2021-07-08
A1124595,DOG,CATAHOULA,PCD 08,LAB,OWNER SURRENDER,APPOINT,BEHAVIOR,2021-07-04,APP WNL,EUTHANIZED,2021-07-08
A1124541,DOG,CAIRN TERRIER,F3,PENDING,FOSTER,RETURN,OTHRINTAKS,2021-08-07,APP WNL,FOSTER,2021-08-07
A1052993,DOG,LABRADOR RETR,AD 053,EU RISK,OWNER SURRENDER,WALK IN,HOUSING,2021-05-29,APP WNL,ADOPTION,2021-07-08
A1120461,CAT,DOMESTIC SH,INCU 03,PENDING,STRAY,AT LARGE,OTHRINTAKS,2021-05-18,UNDERAGE,FOSTER,2021-05-20
A1122637,CAT,DOMESTIC SH,CC 32,AVAILABLE,TREATMENT,SPAY/NEUT,MEDICAL,2021-07-08,APP WNL,TREATMENT,2021-07-08
A1128709,DOG,PIT BULL,FREEZER,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-09-02,DECEASED,DISPOSAL,2021-09-02
A1124931,DOG,ALASK MALAMUTE,FREEZER,IMPOUNDED,OWNER SURRENDER,URGENT,MEDICAL,2021-07-08,APP INJ,DIED,2021-07-08
A1123651,DOG,PIT BULL,LOST,IMPOUNDED,STRAY,WEB,,2021-06-22,NORMAL,LOST EXP,2021-07-24
A1124727,DOG,CATAHOULA,VIP18,AVAILABLE,OWNER SURRENDER,URGENT,BEHAVIOR,2021-07-18,APP WNL,FOSTER,2021-07-24
A1124079,DOG,GERM SHEPHERD,AD 016,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-06-29,APP WNL,ADOPTION,2021-07-08
A1125562,DOG,PIT BULL,AD 060,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-09-18,APP SICK,ADOPTION,2021-09-28
A1130235,DOG,PIT BULL,FREEZER,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-09-26,APP INJ,EUTHANIZED,2021-09-28
A1124571,CAT,DOMESTIC SH,AC 007,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-07-04,APP WNL,TRANSFER,2021-07-08
A1124384,DOG,CHIHUAHUA SH,LFSD 18,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-07-02,APP WNL,ADOPTION,2021-07-08
A1122240,DOG,AM PIT BULL TER,LOST,IMPOUNDED,STRAY,WEB,,2021-06-01,NORMAL,LOST EXP,2021-07-08
A1124112,CAT,DOMESTIC SH,CC 34,PENDING,FOSTER,FOR ADOPT,OTHER,2021-07-24,APP WNL,ADOPTION,2021-07-24
A1119820,CAT,DOMESTIC SH,CC 33,AVAILABLE,TREATMENT,SPAY/NEUT,OTHRINTAKS,2021-07-08,APP WNL,TREATMENT,2021-07-08
A1117240,DOG,GERM SHEPHERD,FOSTER,AVAILABLE,OWNER SURRENDER,WALK IN,HOUSING,2021-09-28,APP WNL,FOSTER,2021-09-28
A1123839,DOG,GERM SHEPHERD,DC 23,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-06-25,APP INJ,RETURNED TO OWNER,2021-07-08
A1124610,CAT,DOMESTIC SH,K15,PENDING,STRAY,AT LARGE,OTHRINTAKS,2021-07-04,APP WNL,FOSTER,2021-07-10
A1126009,DOG,ROTTWEILER,INJD 009,UNAVAILABLE,TREATMENT,HEART WORM,OTHER,2021-09-02,APP WNL,TREATMENT,2021-09-02
A1122026,CAT,DOMESTIC SH,CC 30,AVAILABLE,FOSTER,RETURN,OTHER,2021-07-08,APP WNL,ADOPTION,2021-07-08
A0783198,DOG,BOXER,FREEZER,UNAVAILABLE,OWNER SURRENDER,APPOINT,MEDICAL,2021-08-11,CRITICAL,EUTHANIZED,2021-08-11
A1130364,DOG,PIT BULL,186035-01,IMPOUNDED,STRAY,CONFINED,OTHRINTAKS,2021-09-28,APP WNL,RETURNED TO OWNER,2021-09-28
A1128108,DOG,ALASKAN HUSKY,PSDOG 15,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-08-24,APP WNL,ADOPTION,2021-09-02
A1117774,DOG,GREAT PYRENEES,DC 24,UNAVAILABLE,TREATMENT,SPAY/NEUT,OTHER,2021-07-24,APP WNL,TREATMENT,2021-07-24
A1123980,CAT,DOMESTIC SH,AC 039,UNAVAILABLE,OWNER SURRENDER,WALK IN,PERSNLISSU,2021-06-27,APP WNL,ADOPTION,2021-07-08
A1123220,CAT,DOMESTIC MH,CC 24,PENDING,FOSTER,FOR ADOPT,OTHER,2021-07-24,APP WNL,ADOPTION,2021-07-24
A1122801,DOG,COLLIE SMOOTH,LFSD 20,UNAVAILABLE,CONFISCATED,QUARANTINE,BEHAVIOR,2021-06-16,APP WNL,TRANSFER,2021-07-08
A1124541,DOG,CAIRN TERRIER,LFD 055,PENDING,STRAY,CONFINED,OTHRINTAKS,2021-07-03,APP SICK,FOSTER,2021-07-10
A1124608,CAT,DOMESTIC SH,N12,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-07-04,APP WNL,EUTHANIZED,2021-07-08
A1123930,DOG,DACHSHUND,DC 01,UNAVAILABLE,STRAY,CONFINED,BEHAVIOR,2021-06-26,APP WNL,TRANSFER,2021-07-08
A1122277,DOG,GERM SHEPHERD,LOST,IMPOUNDED,STRAY,WEB,,2021-06-07,NORMAL,LOST EXP,2021-07-08
A1128611,DOG,COLLIE SMOOTH,DC 09,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2021-09-01,APP WNL,ADOPTION,2021-09-02
A1127221,DOG,SIBERIAN HUSKY,LFD 045,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2021-08-09,APP WNL,RETURNED TO OWNER,2021-08-11
A1125573,DOG,CHIHUAHUA LH,LFD 027,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-07-16,APP WNL,TRANSFER,2021-07-24
A1128009,DOG,GERM SHEPHERD,AD 079,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2021-08-21,APP WNL,ADOPTION,2021-09-02
A1124541,DOG,CAIRN TERRIER,LFD 055,PENDING,FOSTER,RETURN,OTHRINTAKS,2021-07-23,APP WNL,FOSTER,2021-07-23
A1123407,DOG,LABRADOR RETR,PSDOG 17,UNAVAILABLE,OWNER SURRENDER,APPOINT,NOTRIGHTFT,2021-07-07,APP WNL,ADOPTION,2021-07-08
