Animal Id,Animal Type,Animal Breed,Kennel Number,Kennel Status,Intake Type,Intake Subtype,Reason,Intake Date,Intake Condition,Outcome Type,Outcome Date
A1152333,DOG,POODLE TOY,LOST,IMPOUNDED,STRAY,WEB,,2022-07-08,NORMAL,LOST EXP,2022-08-10
A1152334,CAT,DOMESTIC SH,176003-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-07-10,CRITICAL,EUTHANIZED,2022-07-10
A1152335,DOG,GERM SHEPHERD,MISSING,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-10,APP WNL,RETURNED TO OWNER,2022-07-19
A1152338,DOG,ROTTWEILER,FREEZER,UNAVAILABLE,OWNER SURRENDER,URGENT,OTHER,2022-07-11,DECEASED,DISPOSAL,2022-07-12
A1152339,DOG,CHIHUAHUA SH,LOST,IMPOUNDED,STRAY,WEB,,2022-07-10,NORMAL,LOST EXP,2022-08-11
A1152340,DOG,PIT BULL,PCD 01,RELEASED FROM QUARANTINE,CONFISCATED,QUARANTINE,OTHRINTAKS,2022-07-14,APP WNL,RETURNED TO OWNER,2022-07-22
A1152341,DOG,CHIHUAHUA SH,LOST,IMPOUNDED,STRAY,WEB,,2022-07-05,NORMAL,LOST EXP,2022-08-11
A1152342,DOG,GERM SHEPHERD,FOUND,IMPOUNDED,STRAY,WEB,,2022-07-10,NORMAL,FOUND EXP,2022-08-11
A1152343,BIRD,FALCON,186033-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP INJ,EUTHANIZED,2022-07-11
A1152344,DOG,BORDER COLLIE,AD 038,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP WNL,ADOPTION,2022-07-23
A1152345,DOG,PIT BULL,DC 07,RELEASED FROM QUARANTINE,CONFISCATED,QUARANTINE,OTHRINTAKS,2022-07-11,APP WNL,RETURNED TO OWNER,2022-07-21
A1152346,DOG,PIT BULL,LOST,IMPOUNDED,STRAY,WEB,,2022-07-06,NORMAL,LOST EXP,2022-08-11
A1152348,CAT,AMER SH,LOST,IMPOUNDED,STRAY,WEB,,2022-07-10,NORMAL,LOST EXP,2022-08-11
A1152351,DOG,GERM SHEPHERD,DC 06,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP WNL,ADOPTION,2022-07-15
A1152352,DOG,BRIARD,PUPS 1,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP WNL,ADOPTION,2022-07-18
A1152352,DOG,BRIARD,LFD 068,PENDING,OWNER SURRENDER,WALK IN,PERSNLISSU,2022-07-22,APP WNL,FOSTER,2022-07-23
A1152352,DOG,BRIARD,FOSTER,PENDING,FOSTER,FOR ADOPT,OTHER,2022-07-24,APP WNL,ADOPTION,2022-07-24
A1152353,DOG,GERM SHEPHERD,CC 18,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP WNL,ADOPTION,2022-07-14
A1152354,DOG,BRIARD,DC 20,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP WNL,ADOPTION,2022-07-15
A1152355,CAT,DOMESTIC SH,PSCAT 17,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-07-11,APP WNL,ADOPTION,2022-07-16
A1152356,DOG,GERM SHEPHERD,196007-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP WNL,RETURNED TO OWNER,2022-07-11
A1152358,DOG,LABRADOR RETR,DC 06,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP WNL,RETURNED TO OWNER,2022-07-17
A1152359,DOG,GREAT PYRENEES,DC 05,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP WNL,RETURNED TO OWNER,2022-07-17
A1152360,DOG,PIT BULL,AD 039,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-07-11,APP WNL,ADOPTION,2022-07-22
A1152362,CAT,DOMESTIC SH,AC 038,AVAILABLE,OWNER SURRENDER,APPOINT,HOUSING,2022-07-11,APP WNL,ADOPTION,2022-07-14
A1152363,CAT,DOMESTIC MH,AC 042,AVAILABLE,OWNER SURRENDER,APPOINT,HOUSING,2022-07-11,APP WNL,ADOPTION,2022-07-17
A1152364,DOG,MIXED BREED,LFD 096,EU RISK,OWNER SURRENDER,WALK IN,BEHAVIOR,2022-09-07,APP WNL,ADOPTION,2022-09-10
A1152364,DOG,MIXED BREED,DC 15,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-08-29,APP WNL,ADOPTION,2022-09-04
A1152365,DOG,GERM SHEPHERD,DC 01,EU RISK,OWNER SURRENDER,APPOINT,HOUSING,2022-07-14,APP WNL,RETURNED TO OWNER,2022-07-20
A1152366,DOG,DOBERMAN PINSCH,LOST,IMPOUNDED,STRAY,WEB,,2022-07-11,NORMAL,LOST EXP,2022-08-11
A1152367,CAT,DOMESTIC SH,LOST,IMPOUNDED,STRAY,WEB,,2022-07-10,NORMAL,LOST EXP,2022-08-11
A1152368,CAT,DOMESTIC LH,AC 005,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-07-11,APP WNL,ADOPTION,2022-07-12
A1152369,CAT,DOMESTIC SH,AC 005,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-07-11,APP WNL,ADOPTION,2022-07-13
A1152371,DOG,PIT BULL,DC 01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP WNL,RETURNED TO OWNER,2022-07-14
A1152375,DOG,GREAT PYRENEES,LFD 137,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP WNL,ADOPTION,2022-07-14
A1152376,DOG,ANATOL SHEPHERD,LFD 111,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP WNL,TRANSFER,2022-07-12
A1152379,DOG,AUST CATTLE DOG,126003-01,IMPOUNDED,STRAY,AT LARGE,OTHER,2022-07-11,APP WNL,RETURNED TO OWNER,2022-07-11
A1152380,DOG,GOLDEN RETR,DC 16,EU RISK,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP WNL,ADOPTION,2022-07-17
A1152381,CAT,DOMESTIC SH,K13,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP SICK,FOSTER,2022-07-18
A1152381,CAT,DOMESTIC SH,CC 31,AVAILABLE,TREATMENT,SPAY/NEUT,OTHRINTAKS,2022-07-24,APP WNL,TREATMENT,2022-07-24
A1152381,CAT,DOMESTIC SH,FOSTER,UNAVAILABLE,FOSTER,RETURN,OTHER,2022-07-29,APP WNL,ADOPTION,2022-07-29
A1152382,CAT,DOMESTIC SH,FOSTER,UNAVAILABLE,FOSTER,RETURN,OTHER,2022-07-29,APP WNL,ADOPTION,2022-07-29
A1152382,CAT,DOMESTIC SH,CC 31,AVAILABLE,TREATMENT,SPAY/NEUT,OTHRINTAKS,2022-07-24,APP WNL,TREATMENT,2022-07-24
A1152382,CAT,DOMESTIC SH,K13,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP SICK,FOSTER,2022-07-18
A1152383,WILDLIFE,BAT,186033-01,UNAVAILABLE,WILDLIFE,RABIES,OTHRINTAKS,2022-07-11,APP SICK,EUTHANIZED,2022-07-11
A1152384,DOG,PIT BULL,DC 07,UNAVAILABLE,OWNER SURRENDER,WALK IN,MEDICAL,2022-07-11,APP SICK,RETURNED TO OWNER,2022-07-15
A1152385,CAT,DOMESTIC SH,K02,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP INJ,FOSTER,2022-07-20
A1152385,CAT,DOMESTIC SH,F2,UNAVAILABLE,TREATMENT,FOLLOWUP,OTHER,2022-07-27,APP WNL,TREATMENT,2022-07-27
A1152385,CAT,DOMESTIC SH,FOSTER,PENDING,FOSTER,FOR ADOPT,OTHER,2022-08-16,APP WNL,ADOPTION,2022-08-16
A1152385,CAT,DOMESTIC SH,CC 33,AVAILABLE,TREATMENT,SPAY/NEUT,OTHER,2022-08-14,APP WNL,TREATMENT,2022-08-14
A1152386,DOG,BULL TERRIER,LOST,IMPOUNDED,STRAY,WEB,,2022-07-09,NORMAL,LOST EXP,2022-08-11
A1152387,DOG,LABRADOR RETR,DC 02,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP INJ,ADOPTION,2022-07-18
A1152388,DOG,CHIHUAHUA SH,LFD 138,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-07-11,APP WNL,ADOPTION,2022-07-15
A1152389,DOG,GREAT PYRENEES,INCU 04,UNAVAILABLE,OWNER SURRENDER,URGENT,PERSNLISSU,2022-07-11,UNDERAGE,EUTHANIZED,2022-07-17
A1152390,DOG,GREAT PYRENEES,INCU 04,UNAVAILABLE,OWNER SURRENDER,URGENT,PERSNLISSU,2022-07-11,UNDERAGE,EUTHANIZED,2022-07-17
A1152391,DOG,GREAT PYRENEES,INCU 04,AVAILABLE,OWNER SURRENDER,URGENT,PERSNLISSU,2022-07-11,UNDERAGE,EUTHANIZED,2022-07-16
A1152392,DOG,GREAT PYRENEES,INCU 04,UNAVAILABLE,OWNER SURRENDER,URGENT,PERSNLISSU,2022-07-11,UNDERAGE,EUTHANIZED,2022-07-17
A1152393,DOG,GREAT PYRENEES,FREEZER,UNAVAILABLE,OWNER SURRENDER,URGENT,PERSNLISSU,2022-07-11,UNDERAGE,DIED,2022-07-17
A1152394,DOG,AUST CATTLE DOG,N06,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-07-11,APP WNL,TRANSFER,2022-07-14
A1152396,DOG,LABRADOR RETR,CC 01,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP WNL,ADOPTION,2022-07-14
A1152397,DOG,AUST CATTLE DOG,N06,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-07-11,APP WNL,TRANSFER,2022-07-14
A1152398,DOG,PIT BULL,FREEZER,LAB,OWNER SURRENDER,QUARANTINE,BEHAVIOR,2022-07-11,APP WNL,EUTHANIZED,2022-07-13
A1152399,DOG,AUST CATTLE DOG,N06,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-07-11,APP WNL,TRANSFER,2022-07-14
A1152400,BIRD,BLUEBIRD,LAB 10,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP INJ,WILDLIFE,2022-07-12
A1152401,DOG,MALTESE,LFD 112,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP INJ,RETURNED TO OWNER,2022-07-15
A1152402,CAT,DOMESTIC SH,AC 005,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP INJ,ADOPTION,2022-07-22
A1152404,DOG,COLLIE SMOOTH,DC 02,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP WNL,ADOPTION,2022-07-19
A1152406,CAT,DOMESTIC SH,AC 005,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP WNL,ADOPTION,2022-07-17
A1152407,CAT,DOMESTIC SH,AC 023,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP WNL,ADOPTION,2022-07-22
A1152409,DOG,CHIHUAHUA LH,LFD 139,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP WNL,RETURNED TO OWNER,2022-07-12
A1152410,CAT,DOMESTIC SH,N07,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP WNL,FOSTER,2022-07-14
A1152410,CAT,DOMESTIC SH,FOSTER,PENDING,FOSTER,RETURN,OTHER,2022-08-09,APP WNL,FOSTER,2022-08-09
A1152411,CAT,AMER SH,INCU 04,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP SICK,FOSTER,2022-07-31
A1152412,CAT,AMER SH,FREEZER,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP SICK,EUTHANIZED,2022-07-11
A1152413,CAT,DOMESTIC SH,186033-03,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,CRITICAL,EUTHANIZED,2022-07-11
A1152414,DOG,GREAT DANE,FOUND,IMPOUNDED,STRAY,WEB,,2022-07-09,NORMAL,FOUND EXP,2022-08-11
A1152416,DOG,PIT BULL,AD 049,EU RISK,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP WNL,ADOPTION,2022-08-03
A1152417,DOG,PIT BULL,DC 05,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP WNL,ADOPTION,2022-07-15
A1152418,DOG,GERM SHEPHERD,LAB 02,LAB,STRAY,AT LARGE,OTHRINTAKS,2022-07-11,APP INJ,EUTHANIZED,2022-08-02
A1152420,DOG,ENG POINTER,LOST,IMPOUNDED,STRAY,WEB,,2022-07-04,NORMAL,LOST EXP,2022-08-11
A1152421,DOG,GERM SHEPHERD,CC 20,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP WNL,TRANSFER,2022-07-14
A1152422,DOG,ALASK MALAMUTE,LOST,IMPOUNDED,STRAY,WEB,,2022-03-24,NORMAL,LOST EXP,2022-08-12
A1152423,CAT,DOMESTIC SH,LFC 035,UNAVAILABLE,STRAY,QUARANTINE,OTHRINTAKS,2022-07-13,APP WNL,SNR,2022-08-13
A1152424,DOG,MIXED BREED,VIP08,EU RISK,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP SICK,FOSTER,2022-09-01
A1152424,DOG,MIXED BREED,VIP05,UNAVAILABLE,FOSTER,APPOINT,OTHRINTAKS,2022-09-19,APP WNL,ADOPTION,2022-11-26
A1152429,WILDLIFE,OPOSSUM,186033-01,UNAVAILABLE,WILDLIFE,NON-RABIES,OTHRINTAKS,2022-07-12,APP WNL,WILDLIFE,2022-07-12
A1152431,DOG,ROTTWEILER,096017-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP WNL,RETURNED TO OWNER,2022-07-12
A1152432,DOG,PIT BULL,096017-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP WNL,RETURNED TO OWNER,2022-07-12
A1152433,DOG,GERM SHEPHERD,ID24A,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP WNL,FOSTER,2022-08-15
A1152433,DOG,GERM SHEPHERD,FOSTER,AVAILABLE,FOSTER,RETURN,OTHER,2022-09-21,APP WNL,FOSTER,2022-09-21
A1152433,DOG,GERM SHEPHERD,FOSTER,AVAILABLE,FOSTER,APPOINT,NOTRIGHTFT,2022-09-28,APP WNL,FOSTER,2022-09-28
A1152434,DOG,AUST CATTLE DOG,AD 065,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP WNL,ADOPTION,2022-07-22
A1152439,DOG,PIT BULL,AD 066,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-07-12,APP WNL,ADOPTION,2022-07-23
A1152442,WILDLIFE,ARMADILLO,VT 06,IMPOUNDED,WILDLIFE,NON-RABIES,OTHRINTAKS,2022-07-12,APP INJ,EUTHANIZED,2022-07-12
A1152443,DOG,GREYHOUND,LOST,IMPOUNDED,STRAY,WEB,,2022-07-11,NORMAL,LOST EXP,2022-08-12
A1152444,DOG,GERM SHEPHERD,206009-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP WNL,RETURNED TO OWNER,2022-07-12
A1152445,DOG,GERM SHEPHERD,206009-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP WNL,RETURNED TO OWNER,2022-07-12
A1152446,DOG,CHIHUAHUA SH,206009-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP WNL,RETURNED TO OWNER,2022-07-12
A1152450,CAT,DOMESTIC SH,AC 003,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP WNL,ADOPTION,2022-07-20
A1152451,DOG,GERM SHEPHERD,CC 01,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP WNL,ADOPTION,2022-07-15
A1152454,DOG,SIBERIAN HUSKY,FOUND,IMPOUNDED,STRAY,WEB,,2022-07-10,NORMAL,FOUND EXP,2022-08-12
A1152455,CAT,AMER SH,AC 035,UNAVAILABLE,OWNER SURRENDER,APPOINT,FINANCIAL,2022-07-12,APP WNL,ADOPTION,2022-07-20
A1152456,DOG,AUST SHEPHERD,DC 03,UNAVAILABLE,OWNER SURRENDER,APPOINT,OTHRINTAKS,2022-07-12,APP WNL,ADOPTION,2022-07-15
A1152456,DOG,AUST SHEPHERD,LFD 009,AVAILABLE,FOSTER,RETURN,OTHRINTAKS,2022-08-09,APP WNL,ADOPTION,2022-08-10
A1152456,DOG,AUST SHEPHERD,LFSD 06,PENDING,OWNER SURRENDER,WALK IN,BEHAVIOR,2022-08-07,APP WNL,FOSTER,2022-08-07
A1152456,DOG,AUST SHEPHERD,INJD 008,UNAVAILABLE,TREATMENT,HEART WORM,OTHER,2022-09-18,APP WNL,TREATMENT,2022-09-18
A1152459,DOG,AKITA,DC 17,EU RISK,OWNER SURRENDER,APPOINT,MEDICAL,2022-07-12,APP WNL,ADOPTION,2022-07-25
A1152460,DOG,LABRADOR RETR,DC 01,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP WNL,ADOPTION,2022-07-21
A1152460,DOG,LABRADOR RETR,LFSD 10,EU RISK,OWNER SURRENDER,WALK IN,BEHAVIOR,2022-08-10,APP WNL,ADOPTION,2022-08-18
A1152460,DOG,LABRADOR RETR,LFD 072,EU RISK,OWNER SURRENDER,WALK IN,BEHAVIOR,2022-07-23,APP WNL,ADOPTION,2022-07-23
A1152461,DOG,PIT BULL,CC 02,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP WNL,ADOPTION,2022-07-15
A1152462,DOG,GERM SHEPHERD,FOUND,IMPOUNDED,STRAY,WEB,,2022-07-12,NORMAL,FOUND EXP,2022-08-12
A1152463,DOG,GERM SHEPHERD,LOST,IMPOUNDED,STRAY,WEB,,2022-07-11,NORMAL,LOST EXP,2022-08-12
A1152464,DOG,BLACK MOUTH CUR,LAB 01,LAB,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP INJ,EUTHANIZED,2022-08-03
A1152465,DOG,GERM SHEPHERD,DC 17,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP WNL,EUTHANIZED,2022-07-20
A1152468,CAT,AMER SH,AC 029,UNAVAILABLE,OWNER SURRENDER,APPOINT,FINANCIAL,2022-07-12,APP WNL,ADOPTION,2022-07-16
A1152470,CAT,AMER SH,AC 031,AVAILABLE,OWNER SURRENDER,APPOINT,FINANCIAL,2022-07-12,APP WNL,ADOPTION,2022-07-13
A1152471,CAT,AMER SH,AC 031,AVAILABLE,OWNER SURRENDER,APPOINT,FINANCIAL,2022-07-12,APP WNL,ADOPTION,2022-07-13
A1152472,CAT,AMER SH,PSCAT 13,AVAILABLE,OWNER SURRENDER,APPOINT,FINANCIAL,2022-07-12,APP WNL,ADOPTION,2022-07-17
A1152473,CAT,AMER SH,LFC 037,UNAVAILABLE,OWNER SURRENDER,APPOINT,FINANCIAL,2022-07-12,APP WNL,TRANSFER,2022-07-20
A1152474,DOG,LABRADOR RETR,ID19A,LAB,STRAY,CONFINED,OTHRINTAKS,2022-07-12,APP SICK,EUTHANIZED,2022-08-06
A1152475,CAT,DOMESTIC SH,AC 013,AVAILABLE,STRAY,LEFT AT,OTHRINTAKS,2022-07-12,APP WNL,ADOPTION,2022-07-15
A1152476,DOG,LABRADOR RETR,AD 043,EU RISK,OWNER SURRENDER,WALK IN,MEDICAL,2022-07-12,APP SICK,ADOPTION,2022-07-21
A1152476,DOG,LABRADOR RETR,LAB 16,LAB,OWNER SURRENDER,WALK IN,BEHAVIOR,2022-08-30,APP WNL,EUTHANIZED,2022-09-07
A1152478,DOG,BOXER,LFD 150,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP SICK,ADOPTION,2022-07-16
A1152479,CAT,DOMESTIC SH,K03,AVAILABLE,STRAY,LEFT AT,OTHRINTAKS,2022-07-12,APP WNL,FOSTER,2022-07-27
A1152479,CAT,DOMESTIC SH,CC 34,AVAILABLE,TREATMENT,SPAY/NEUT,OTHRINTAKS,2022-08-04,APP WNL,TREATMENT,2022-08-04
A1152479,CAT,DOMESTIC SH,FOSTER,PENDING,FOSTER,FOR ADOPT,OTHER,2022-08-30,APP WNL,ADOPTION,2022-08-30
A1152480,CAT,DOMESTIC SH,AC 001,AVAILABLE,STRAY,LEFT AT,OTHRINTAKS,2022-07-12,APP WNL,ADOPTION,2022-07-25
A1152482,BIRD,PIGEON,146007-01,IMPOUNDED,WILDLIFE,NON-RABIES,OTHRINTAKS,2022-07-12,APP INJ,WILDLIFE,2022-07-12
A1152483,DOG,MIXED BREED,PSDOG 12,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP WNL,FOSTER,2022-07-28
A1152483,DOG,MIXED BREED,VIP19,AVAILABLE,FOSTER,RETURN,OTHRINTAKS,2022-09-21,APP WNL,ADOPTION,2022-09-27
A1152484,DOG,PIT BULL,ID17A,LAB,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP WNL,EUTHANIZED,2022-08-07
A1152485,DOG,LABRADOR RETR,ID10A,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-07-12,APP WNL,ADOPTION,2022-07-24
A1152486,CAT,DOMESTIC SH,K02,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP WNL,FOSTER,2022-07-17
A1152486,CAT,DOMESTIC SH,CC 33,UNAVAILABLE,FOSTER,FOR ADOPT,OTHER,2022-08-28,APP WNL,ADOPTION,2022-08-28
A1152487,CAT,DOMESTIC SH,K02,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP WNL,FOSTER,2022-07-17
A1152487,CAT,DOMESTIC SH,VT 09,UNAVAILABLE,FOSTER,RETURN,MEDICAL,2022-07-21,APP SICK,EUTHANIZED,2022-07-27
A1152488,DOG,CHIHUAHUA SH,LFD 054,EU RISK,OWNER SURRENDER,WALK IN,BEHAVIOR,2022-07-22,APP WNL,ADOPTION,2022-07-27
A1152488,DOG,CHIHUAHUA SH,CC 20,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP WNL,ADOPTION,2022-07-21
A1152489,CAT,DOMESTIC SH,K02,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP WNL,FOSTER,2022-07-17
A1152489,CAT,DOMESTIC SH,CC 33,PENDING,FOSTER,FOR ADOPT,OTHER,2022-08-28,APP WNL,ADOPTION,2022-08-28
A1152490,DOG,BOSTON TERRIER,DC 03,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP WNL,ADOPTION,2022-07-18
A1152491,DOG,GREAT PYRENEES,LFD 028,EU RISK,OWNER SURRENDER,URGENT,PERSNLISSU,2022-07-12,APP WNL,ADOPTION,2022-07-18
A1152492,DOG,GREAT PYRENEES,CC 06,EU RISK,OWNER SURRENDER,URGENT,PERSNLISSU,2022-07-12,APP WNL,ADOPTION,2022-07-24
A1152493,DOG,GREAT PYRENEES,VT 01,UNAVAILABLE,OWNER SURRENDER,URGENT,PERSNLISSU,2022-07-12,APP WNL,TRANSFER,2022-07-14
A1152494,CAT,AMER SH,INCU 03,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP SICK,EUTHANIZED,2022-07-13
A1152495,DOG,BOXER,ID13A,EU RISK,STRAY,CONFINED,OTHRINTAKS,2022-07-12,APP WNL,ADOPTION,2022-07-26
A1152496,DOG,ROTTWEILER,AD 046,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP SICK,ADOPTION,2022-07-22
A1152497,DOG,GERM SHEPHERD,AD 044,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP WNL,ADOPTION,2022-07-23
A1152498,DOG,WELSH CORGI CAR,AD 071,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-07-12,APP WNL,ADOPTION,2022-07-23
A1152499,DOG,CHIHUAHUA SH,LFD 140,UNAVAILABLE,KEEPSAFE,OWN DECEAS,OTHRINTAKS,2022-07-12,APP WNL,ADOPTION,2022-07-25
A1152500,DOG,CHIHUAHUA SH,AD 100,UNAVAILABLE,KEEPSAFE,OWN DECEAS,OTHRINTAKS,2022-07-12,APP WNL,ADOPTION,2022-07-24
A1152501,CAT,DOMESTIC SH,LFC 024,AVAILABLE,KEEPSAFE,OWN DECEAS,OTHRINTAKS,2022-07-12,APP WNL,FOSTER,2022-07-28
A1152501,CAT,DOMESTIC SH,F1,AVAILABLE,TREATMENT,ILLNESS,OTHER,2022-08-13,APP SICK,TREATMENT,2022-08-13
A1152501,CAT,DOMESTIC SH,F2,AVAILABLE,TREATMENT,ILLNESS,OTHRINTAKS,2022-08-11,APP SICK,TREATMENT,2022-08-11
A1152501,CAT,DOMESTIC SH,F1,UNAVAILABLE,TREATMENT,SPAY/NEUT,OTHER,2022-09-03,APP WNL,TREATMENT,2022-09-04
A1152501,CAT,DOMESTIC SH,AC 044,AVAILABLE,FOSTER,RETURN,OTHRINTAKS,2022-09-30,APP WNL,ADOPTION,2022-09-30
A1152502,CAT,DOMESTIC SH,IC 16,UNAVAILABLE,FOSTER,RETURN,OTHER,2022-09-03,APP WNL,TRANSFER,2022-09-23
A1152502,CAT,DOMESTIC SH,F1,AVAILABLE,TREATMENT,ILLNESS,OTHER,2022-08-13,APP SICK,TREATMENT,2022-08-13
A1152502,CAT,DOMESTIC SH,LFC 024,AVAILABLE,KEEPSAFE,OWN DECEAS,OTHRINTAKS,2022-07-12,APP WNL,FOSTER,2022-07-28
A1152503,CAT,DOMESTIC SH,LFC 024,AVAILABLE,KEEPSAFE,OWN DECEAS,OTHRINTAKS,2022-07-12,APP WNL,FOSTER,2022-07-28
A1152503,CAT,DOMESTIC SH,F1,AVAILABLE,TREATMENT,ILLNESS,OTHER,2022-08-13,APP SICK,TREATMENT,2022-08-13
A1152503,CAT,DOMESTIC SH,IC 16,UNAVAILABLE,FOSTER,RETURN,OTHER,2022-09-03,APP WNL,TRANSFER,2022-09-23
A1152504,CAT,DOMESTIC SH,F1,UNAVAILABLE,TREATMENT,SPAY/NEUT,OTHER,2022-09-03,APP WNL,TREATMENT,2022-09-04
A1152504,CAT,DOMESTIC SH,AC 044,AVAILABLE,FOSTER,RETURN,OTHRINTAKS,2022-09-30,APP WNL,ADOPTION,2022-09-30
A1152504,CAT,DOMESTIC SH,LFC 024,UNAVAILABLE,KEEPSAFE,OWN DECEAS,OTHRINTAKS,2022-07-12,APP WNL,FOSTER,2022-07-28
A1152505,CAT,DOMESTIC SH,CC 27,UNAVAILABLE,KEEPSAFE,OWN DECEAS,OTHRINTAKS,2022-07-12,APP WNL,ADOPTION,2022-07-24
A1152506,DOG,PIT BULL,VIP02,AVAILABLE,CONFISCATED,SAC,HOUSING,2022-07-12,APP SICK,ADOPTION,2022-08-02
A1152507,DOG,PIT BULL,FREEZER,UNAVAILABLE,CONFISCATED,SAC,OTHRINTAKS,2022-07-12,DECEASED,TRANSFER,2022-07-14
A1152508,DOG,AM PIT BULL TER,LOST,IMPOUNDED,STRAY,WEB,,2022-07-07,NORMAL,LOST EXP,2022-08-12
