Animal Id,Animal Type,Animal Breed,Kennel Number,Kennel Status,Intake Type,Intake Subtype,Reason,Intake Date,Intake Condition,Outcome Type,Outcome Date
A1160304,CAT,DOMESTIC SH,K03,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-10-18,APP WNL,FOSTER,2022-10-22
A1156887,DOG,MIXED BREED,AD 037,UNAVAILABLE,FOSTER,APPOINT,FOR ADOPT,2022-10-03,APP WNL,ADOPTION,2022-10-03
A1163824,DOG,GERM SHEPHERD,LOST,IMPOUNDED,STRAY,WEB,,2022-12-03,NORMAL,LOST EXP,2023-01-05
A1167125,DOG,MIXED BREED,CC 14,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-01-18,APP WNL,ADOPTION,2023-01-23
A1161654,DOG,MIXED BREED,FREEZER,LAB,STRAY,CONFINED,OTHRINTAKS,2022-11-04,APP WNL,EUTHANIZED,2022-11-29
A1158469,CAT,DOMESTIC SH,FOSTER,AVAILABLE,FOSTER,APPOINT,TRANSFER,2022-10-15,APP WNL,FOSTER,2022-10-15
A1163207,DOG,PIT BULL,LOST,IMPOUNDED,STRAY,WEB,,2022-11-24,NORMAL,LOST EXP,2022-12-27
A1160906,DOG,AM PIT BULL TER,LOST,IMPOUNDED,STRAY,WEB,,2022-10-13,NORMAL,LOST EXP,2022-11-26
A1161009,CAT,DOMESTIC SH,CC 34,UNAVAILABLE,OWNER SURRENDER,PICK UP,MEDICAL,2022-10-28,APP WNL,ADOPTION,2022-10-30
A1162148,CAT,DOMESTIC MH,INCU 04,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-11-11,APP WNL,FOSTER,2022-11-12
A1157591,DOG,MIXED BREED,AD 081,AVAILABLE,OWNER SURRENDER,APPOINT,BEHAVIOR,2023-01-05,APP WNL,FOSTER,2023-01-11
A1163240,DOG,MIXED BREED,LFD 066,AVAILABLE,OWNER SURRENDER,WALK IN,BEHAVIOR,2022-12-13,APP WNL,ADOPTION,2022-12-18
A1162486,BIRD,DUCK,RELOCATE,UNAVAILABLE,WILDLIFE,NON-RABIES,OTHRINTAKS,2022-11-16,APP INJ,WILDLIFE,2022-11-17
A1162266,DOG,MIXED BREED,DC 09,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-11-13,APP WNL,ADOPTION,2022-11-15
A1163135,DOG,ROTTWEILER,DC 07,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-11-25,APP WNL,RETURNED TO OWNER,2022-11-27
A1160901,CAT,DOMESTIC MH,FREEZER,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-10-26,APP INJ,EUTHANIZED,2022-10-27
A1143828,DOG,MIXED BREED,FOSTER,UNAVAILABLE,FOSTER,APPOINT,FOR ADOPT,2022-11-18,APP WNL,ADOPTION,2022-11-18
A1165323,DOG,MIXED BREED,LFD 122,EU RISK,OWNER SURRENDER,APPOINT,HOUSING,2022-12-26,APP WNL,ADOPTION,2022-12-30
A1157988,CAT,DOMESTIC MH,CC 30,UNAVAILABLE,TREATMENT,SPAY/NEUT,OTHER,2022-10-18,APP WNL,TREATMENT,2022-10-18
A1161190,DOG,MIXED BREED,AD 078,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-10-30,APP WNL,ADOPTION,2022-11-13
A1128254,DOG,CHIHUAHUA SH,LFD 039,UNAVAILABLE,OWNER SURRENDER,APPOINT,NOTRIGHTFT,2023-02-05,APP WNL,RETURNED TO OWNER,2023-02-07
A1159876,CAT,DOMESTIC SH,AC 029,AVAILABLE,OWNER SURRENDER,PICK UP,OTHRINTAKS,2022-10-12,APP WNL,ADOPTION,2022-10-26
A1161484,CAT,DOMESTIC SH,AC 009,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-11-02,APP INJ,ADOPTION,2022-11-11
A1160750,DOG,MIXED BREED,LFD 028,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-10-24,APP WNL,ADOPTION,2022-10-29
A1163889,DOG,MIXED BREED,VT 12,EU RISK,STRAY,CONFINED,OTHRINTAKS,2022-12-05,APP WNL,RETURNED TO OWNER,2022-12-08
A1164334,DOG,MIXED BREED,FOSTER,UNAVAILABLE,FOSTER,APPOINT,FOR ADOPT,2022-12-27,APP WNL,ADOPTION,2022-12-27
A1165196,DOG,MIXED BREED,DC 26,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-12-24,APP WNL,ADOPTION,2023-01-06
A1151621,CAT,DOMESTIC SH,FOSTER,PENDING,FOSTER,APPOINT,OTHER,2022-11-22,APP WNL,ADOPTION,2022-11-22
A1169393,DOG,LABRADOR RETR,LFD 012,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2023-02-17,APP WNL,RETURNED TO OWNER,2023-02-18
A1155552,DOG,MIXED BREED,FOSTER,AVAILABLE,FOSTER,APPOINT,FOR ADOPT,2022-11-11,APP WNL,ADOPTION,2022-11-11
A1150424,DOG,AM PIT BULL TER,LFD 105,LAB,STRAY,AT LARGE,OTHRINTAKS,2022-10-27,APP WNL,RETURNED TO OWNER,2022-11-02
A1161006,CAT,DOMESTIC SH,AC 001,UNAVAILABLE,OWNER SURRENDER,WALK IN,MEDICAL,2022-10-28,APP SICK,TRANSFER,2022-11-06
A1161027,WILDLIFE,OPOSSUM,066018-01,UNAVAILABLE,WILDLIFE,NON-RABIES,OTHRINTAKS,2022-10-28,APP WNL,WILDLIFE,2022-10-28
A1163226,DOG,MIXED BREED,AD 072,EU RISK,STRAY,AT LARGE,OTHRINTAKS,2022-11-27,APP INJ,FOSTER,2022-12-10
A1163080,DOG,PIT BULL,DC 04,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-11-25,APP WNL,RETURNED TO OWNER,2022-11-28
A1161160,DOG,SIBERIAN HUSKY,LOST,IMPOUNDED,STRAY,WEB,,2022-10-28,NORMAL,LOST EXP,2022-11-30
A1111581,DOG,AMER BULLDOG,AD 011,AVAILABLE,OWNER SURRENDER,APPOINT,HOUSING,2022-12-16,APP WNL,ADOPTION,2022-12-18
A1164814,DOG,DACHSHUND,DC 10,AVAILABLE,OWNER SURRENDER,URGENT,OTHRINTAKS,2022-12-19,APP WNL,ADOPTION,2022-12-23
A1159617,DOG,MIXED BREED,FOSTER,UNAVAILABLE,FOSTER,APPOINT,FOR ADOPT,2022-11-01,APP WNL,ADOPTION,2022-11-01
A1161199,DOG,AUST CATTLE DOG,LOST,IMPOUNDED,STRAY,WEB,,2022-10-22,NORMAL,LOST EXP,2022-11-30
A0712803,DOG,GERM SHEPHERD,PCD 13,LAB,CONFISCATED,QUARANTINE,OTHRINTAKS,2022-10-28,APP WNL,EUTHANIZED,2022-11-11
A1166042,DOG,MIXED BREED,QD 23,UNAVAILABLE,KEEPSAFE,OWN HOSPIT,OTHRINTAKS,2023-01-04,APP WNL,RETURNED TO OWNER,2023-01-04
A1167605,DOG,GERM SHEPHERD,LOST,IMPOUNDED,STRAY,WEB,,2023-01-01,NORMAL,LOST EXP,2023-02-24
A1165551,DOG,MIXED BREED,CC 03,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-12-29,APP WNL,ADOPTION,2023-01-03
A1164173,DOG,GERM SHEPHERD,LOST,IMPOUNDED,STRAY,WEB,,2022-12-09,NORMAL,LOST EXP,2023-01-10
A1161742,CAT,DOMESTIC SH,INCU 05,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-11-06,APP WNL,TRANSFER,2022-11-07
A1160171,DOG,MIXED BREED,FOSTER,UNAVAILABLE,FOSTER,APPOINT,FOR ADOPT,2022-10-27,APP WNL,ADOPTION,2022-10-27
A1166368,CAT,DOMESTIC SH,CC 21,AVAILABLE,OWNER SURRENDER,APPOINT,HOUSING,2023-01-07,APP WNL,ADOPTION,2023-01-08
A1163313,DOG,MIXED BREED,LAB 03,LAB,STRAY,AT LARGE,OTHRINTAKS,2022-11-28,APP WNL,EUTHANIZED,2022-12-08
A1159849,CAT,DOMESTIC SH,186037-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-10-12,CRITICAL,EUTHANIZED,2022-10-12
A1137495,DOG,GERM SHEPHERD,LAB 01,LAB,CONFISCATED,QUARANTINE,OTHRINTAKS,2023-02-15,APP WNL,EUTHANIZED,2023-03-08
A1160485,DOG,MIXED BREED,LAB 15,LAB,STRAY,CONFINED,OTHRINTAKS,2022-10-20,APP WNL,EUTHANIZED,2022-10-27
A1166412,DOG,MIXED BREED,DC 21,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-01-07,APP WNL,ADOPTION,2023-01-11
A1169326,DOG,MIXED BREED,CC 02,UNAVAILABLE,OWNER SURRENDER,WALK IN,BEHAVIOR,2023-02-16,APP WNL,RETURNED TO OWNER,2023-02-18
A1161520,CAT,DOMESTIC SH,AC 005,AVAILABLE,TRANSFER,AID,OTHRINTAKS,2022-11-03,APP WNL,ADOPTION,2022-11-04
A1164672,DOG,MIXED BREED,VIP28,EU RISK,OWNER SURRENDER,APPOINT,NOTRIGHTFT,2022-12-17,APP WNL,ADOPTION,2023-01-02
A1166108,DOG,IRISH SETTER,DC 25,AVAILABLE,OWNER SURRENDER,PICK UP,OTHRINTAKS,2023-01-04,APP WNL,ADOPTION,2023-01-07
A1159433,CAT,DOMESTIC SH,AC 033,AVAILABLE,TRANSFER,STRAY,OTHRINTAKS,2022-10-06,APP WNL,TRANSFER,2022-10-07
A1162386,CAT,DOMESTIC SH,AC 023,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-11-15,APP WNL,ADOPTION,2022-11-20
A1163243,DOG,MIXED BREED,LFD 024,AVAILABLE,OWNER SURRENDER,APPOINT,FINANCIAL,2022-11-27,APP WNL,ADOPTION,2022-11-29
A1164684,DOG,MIXED BREED,LFD 024,PRE-LAB,STRAY,AT LARGE,OTHRINTAKS,2022-12-17,APP INJ,FOSTER,2023-01-28
A1160626,CAT,DOMESTIC SH,LOST,IMPOUNDED,STRAY,WEB,,2022-10-21,NORMAL,LOST EXP,2022-11-22
A1160647,DOG,MIXED BREED,NMOMS 3,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-10-22,APP WNL,TRANSFER,2022-10-27
A1157954,CAT,DOMESTIC SH,K05,AVAILABLE,FOSTER,APPOINT,SHORT-TERM,2022-10-04,APP WNL,FOSTER,2022-10-05
A1159324,DOG,MIXED BREED,LFSD 11,EU RISK,OWNER SURRENDER,WALK IN,PERSNLISSU,2022-10-05,APP WNL,ADOPTION,2022-10-27
A0912067,DOG,ALASKAN HUSKY,146004-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-12-16,APP WNL,RETURNED TO OWNER,2022-12-16
A1159577,DOG,ALASKAN HUSKY,LOST,IMPOUNDED,STRAY,WEB,,2022-10-07,NORMAL,LOST EXP,2022-11-08
A1163635,DOG,MIXED BREED,INCU 02,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-12-02,APP WNL,FOSTER,2022-12-02
A1163622,DOG,MIXED BREED,FREEZER,LAB,OWNER SURRENDER,APPOINT,MEDICAL,2022-12-02,APP SICK,EUTHANIZED,2022-12-05
A1176354,CAT,DOMESTIC SH,LFC 051,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2023-04-07,APP WNL,OTHER,2000-01-01
A1163863,CAT,BRITISH SH,LOST,IMPOUNDED,STRAY,WEB,,2022-11-28,NORMAL,LOST EXP,2023-01-05
A1164263,DOG,PIT BULL,PCD 02,UNAVAILABLE,CONFISCATED,QUARANTINE,OTHRINTAKS,2022-12-12,APP WNL,RETURNED TO OWNER,2022-12-21
A1161261,DOG,MIXED BREED,CC 14,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-10-31,APP WNL,ADOPTION,2022-11-02
A1161030,DOG,GERM SHEPHERD,QD 04,LAB,OWNER SURRENDER,QUARANTINE,BEHAVIOR,2022-10-28,APP WNL,EUTHANIZED,2022-11-01
A1160251,DOG,MIXED BREED,NMOMS 1,UNAVAILABLE,STRAY,CONFINED,OTHER,2022-10-17,APP WNL,TRANSFER,2022-10-18
A1165943,CAT,DOMESTIC SH,INCU 05,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-01-03,APP SICK,TRANSFER,2023-01-03
A1165862,DOG,GERM SHEPHERD,FOUND,IMPOUNDED,STRAY,WEB,,2023-01-02,NORMAL,FOUND EXP,2023-02-02
A1147910,DOG,CHOW CHOW,INJD 009,UNAVAILABLE,TREATMENT,HEART WORM,OTHER,2022-11-01,APP WNL,TREATMENT,2022-11-01
A1164546,DOG,MIXED BREED,LFSD 12,AVAILABLE,FOSTER,APPOINT,MEDICAL,2023-01-01,APP SICK,FOSTER,2023-01-07
A1163947,DOG,GERM SHEPHERD,FOUND,IMPOUNDED,STRAY,WEB,,2022-12-06,NORMAL,FOUND EXP,2023-01-06
A1167006,CAT,DOMESTIC SH,FOSTER,PENDING,FOSTER,APPOINT,FOR ADOPT,2023-02-07,APP WNL,ADOPTION,2023-02-07
A1166321,CAT,DOMESTIC SH,CC 26,AVAILABLE,OWNER SURRENDER,WALK IN,OTHER,2023-01-06,APP WNL,ADOPTION,2023-01-08
A1166073,DOG,MIXED BREED,LFD 023,AVAILABLE,OWNER SURRENDER,APPOINT,NOTRIGHTFT,2023-04-06,APP WNL,OTHER,2000-01-01
A1165039,DOG,MIXED BREED,VIP02,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-12-22,APP WNL,TRANSFER,2022-12-26
A1163814,DOG,MIXED BREED,PUPS 1,RELEASED FROM QUARANTINE,CONFISCATED,QUARANTINE,OTHRINTAKS,2022-12-04,APP WNL,RETURNED TO OWNER,2022-12-11
A1162923,DOG,ALASKAN HUSKY,FOUND,IMPOUNDED,STRAY,WEB,,2022-11-22,NORMAL,FOUND EXP,2022-12-23
A1160684,CAT,DOMESTIC SH,AC 038,AVAILABLE,OWNER SURRENDER,APPOINT,NOTRIGHTFT,2022-10-23,APP WNL,ADOPTION,2022-10-29
A1148811,DOG,GERM SHEPHERD,FOSTER,UNAVAILABLE,FOSTER,APPOINT,FOR ADOPT,2022-10-10,APP WNL,ADOPTION,2022-10-10
A1166032,DOG,MIXED BREED,LFD 001,AVAILABLE,STRAY,LEFT AT,OTHRINTAKS,2023-01-04,APP WNL,TRANSFER,2023-01-05
A1164500,DOG,MIXED BREED,FREEZER,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-12-15,APP INJ,EUTHANIZED,2022-12-27
A1159623,DOG,MIXED BREED,CC 01,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-10-08,APP WNL,TRANSFER,2022-10-12
A1157608,CAT,DOMESTIC SH,CC 30,UNAVAILABLE,TREATMENT,SPAY/NEUT,OTHER,2022-11-07,APP WNL,TREATMENT,2022-11-07
A1162394,DOG,POODLE MIN,LOST,IMPOUNDED,STRAY,WEB,,2022-11-15,NORMAL,LOST EXP,2022-12-16
A1160145,DOG,MIXED BREED,LAB 02,LAB,STRAY,AT LARGE,OTHRINTAKS,2022-10-16,APP WNL,EUTHANIZED,2022-11-16
A1164069,DOG,MIXED BREED,LFD 014,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-12-08,APP WNL,FOSTER,2022-12-17
A1161619,CAT,DOMESTIC SH,FREEZER,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-11-04,APP INJ,EUTHANIZED,2022-11-04
A1163979,DOG,MIXED BREED,LFD 166,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-12-07,APP WNL,ADOPTION,2022-12-11
A1159930,CAT,DOMESTIC SH,AC 040,AVAILABLE,OWNER SURRENDER,APPOINT,OTHER,2022-10-13,APP WNL,ADOPTION,2022-10-15
A1161133,DOG,POODLE MIN,LOST,IMPOUNDED,STRAY,WEB,,2022-10-29,NORMAL,LOST EXP,2022-11-29
A1165904,DOG,MIXED BREED,LFD 077,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-01-02,APP WNL,RETURNED TO OWNER,2023-01-10
A1161189,DOG,MIXED BREED,DC 01,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-10-30,APP WNL,ADOPTION,2022-11-02
A1167182,DOG,PIT BULL,LFD 023,LAB,STRAY,AT LARGE,OTHRINTAKS,2023-01-19,APP WNL,EUTHANIZED,2023-02-02
A1161653,CAT,DOMESTIC MH,LOST,IMPOUNDED,STRAY,WEB,,2022-10-17,NORMAL,LOST EXP,2022-12-05
A1164698,CAT,DOMESTIC SH,LFC 013,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-12-18,APP WNL,TRANSFER,2022-12-19
A1159165,DOG,MIXED BREED,CC 08,EU RISK,OWNER SURRENDER,APPOINT,HOUSING,2022-10-03,APP WNL,TRANSFER,2022-11-02
A1161860,DOG,PIT BULL,DC 18,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-11-08,APP WNL,RETURNED TO OWNER,2022-11-09
A1093205,DOG,SIBERIAN HUSKY,LFD 157,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-11-12,APP WNL,RETURNED TO OWNER,2022-11-13
A1163713,DOG,CHIHUAHUA SH,FREEZER,UNAVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-12-03,CRITICAL,EUTHANIZED,2022-12-04
A1162372,DOG,MIXED BREED,DC 02,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-11-15,APP WNL,ADOPTION,2022-11-18
A1153099,DOG,MIXED BREED,LFD 137,AVAILABLE,TRANSFER,STRAY,OTHRINTAKS,2022-10-07,APP WNL,ADOPTION,2022-10-13
A1167212,CAT,DOMESTIC SH,F1,UNAVAILABLE,FOSTER,APPOINT,OTHER,2023-02-21,APP WNL,TRANSFER,2023-02-21
A1162641,DOG,PIT BULL,FREEZER,IMPOUNDED,STRAY,QUARANTINE,OTHRINTAKS,2022-11-18,APP INJ,EUTHANIZED,2022-11-18
A1163643,DOG,PIT BULL,LFD 044,EU RISK,OWNER SURRENDER,URGENT,OTHER,2022-12-02,APP WNL,ADOPTION,2022-12-08
A1152880,DOG,LABRADOR RETR,FOSTER,UNAVAILABLE,FOSTER,APPOINT,FOR ADOPT,2022-10-11,APP WNL,ADOPTION,2022-10-11
A1160882,DOG,MIXED BREED,LFD 094,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-10-26,APP WNL,RETURNED TO OWNER,2022-10-28
A1161512,CAT,DOMESTIC SH,CC 24,AVAILABLE,OWNER SURRENDER,APPOINT,FINANCIAL,2022-11-03,APP WNL,ADOPTION,2022-11-06
A1159355,DOG,MIXED BREED,DC 04,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-10-05,APP WNL,ADOPTION,2022-10-09
A1159974,DOG,MIXED BREED,NMOMS 7,LAB,OWNER SURRENDER,URGENT,BEHAVIOR,2022-10-13,APP WNL,EUTHANIZED,2022-10-21
A1164062,WILDLIFE,RACCOON,196005-01,IMPOUNDED,WILDLIFE,RABIES,OTHRINTAKS,2022-12-08,APP INJ,EUTHANIZED,2022-12-08
A1163339,DOG,MIXED BREED,AD 097,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-11-28,APP WNL,ADOPTION,2022-12-03
A1160825,CAT,DOMESTIC SH,096028-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-10-25,FATAL,EUTHANIZED,2022-10-25
A1164157,CAT,DOMESTIC SH,186032-01,IMPOUNDED,STRAY,AT LARGE,OTHRINTAKS,2022-12-09,APP WNL,SNR,2022-12-09
A1163053,DOG,BELG MALINOIS,LOST,IMPOUNDED,STRAY,WEB,,2022-11-23,NORMAL,LOST EXP,2022-12-25
A0928938,DOG,GERM SHEPHERD,PCD 04,LAB,CONFISCATED,QUARANTINE,OTHRINTAKS,2022-11-07,APP SICK,EUTHANIZED,2022-11-21
A1161090,DOG,MIXED BREED,DC 17,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-10-29,APP WNL,ADOPTION,2022-11-14
A1161755,CAT,DOMESTIC SH,CC 19,UNAVAILABLE,TREATMENT,SPAY/NEUT,OTHER,2022-12-28,APP WNL,TREATMENT,2022-12-28
A1164832,DOG,MIXED BREED,LAB 01,LAB,STRAY,CONFINED,OTHRINTAKS,2022-12-19,APP SICK,EUTHANIZED,2022-12-28
A1159726,DOG,MIXED BREED,PUPS 1,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-10-10,APP WNL,ADOPTION,2022-10-15
A0829497,DOG,MIXED BREED,LFD 058,AVAILABLE,TRANSFER,STRAY,OTHRINTAKS,2023-01-04,APP WNL,RETURNED TO OWNER,2023-01-19
A1158292,DOG,MIXED BREED,LFD 147,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-10-28,APP WNL,RETURNED TO OWNER,2022-10-29
A1160336,DOG,MIXED BREED,FREEZER,UNAVAILABLE,CONFISCATED,SAC,OTHRINTAKS,2022-10-19,DECEASED,DISPOSAL,2022-11-28
A1160940,DOG,MIXED BREED,6A,EU RISK,STRAY,AT LARGE,OTHRINTAKS,2022-10-27,APP WNL,ADOPTION,2022-11-27
A1163869,DOG,MIXED BREED,LAB 01,LAB,OWNER SURRENDER,APPOINT,BEHAVIOR,2022-12-05,APP WNL,EUTHANIZED,2022-12-07
A1166585,DOG,CHOW CHOW,FOUND,IMPOUNDED,STRAY,WEB,,2023-01-10,NORMAL,FOUND EXP,2023-02-10
A1161798,DOG,MIXED BREED,LAB 02,LAB,STRAY,AT LARGE,OTHRINTAKS,2022-11-07,APP WNL,EUTHANIZED,2022-11-22
A1160784,CAT,DOMESTIC SH,AC 005,AVAILABLE,OWNER SURRENDER,APPOINT,FINANCIAL,2022-10-25,APP WNL,ADOPTION,2022-10-27
A1159045,DOG,PIT BULL,QD 02,RELEASED FROM QUARANTINE,CONFISCATED,QUARANTINE,OTHRINTAKS,2022-10-02,APP WNL,RETURNED TO OWNER,2022-10-12
A1155849,CAT,DOMESTIC SH,CC 32,UNAVAILABLE,TREATMENT,SPAY/NEUT,OTHER,2022-10-18,APP WNL,TREATMENT,2022-10-18
A1160128,CAT,DOMESTIC SH,N05,AVAILABLE,STRAY,CONFINED,OTHRINTAKS,2022-10-16,APP WNL,FOSTER,2022-10-16
A1165983,DOG,MIXED BREED,CC 01,AVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2023-01-03,APP WNL,ADOPTION,2023-01-07
A1149208,DOG,GERM SHEPHERD,FOSTER,UNAVAILABLE,FOSTER,APPOINT,FOR ADOPT,2022-12-16,APP WNL,ADOPTION,2022-12-16
A1161326,DOG,MIXED BREED,NMOMS 2,UNAVAILABLE,STRAY,AT LARGE,OTHRINTAKS,2022-11-01,APP WNL,TRANSFER,2022-11-04
